loss_dB_total,e_d,rate
9.795918367346939,0.001,0.0003262780143109075
9.795918367346939,0.001211527658628589,0.00032357910743378555
9.795918367346939,0.0014677992676220691,0.0003203878667694821
9.795918367346939,0.0017782794100389228,0.00031661979136972065
9.795918367346939,0.0021544346900318843,0.0003121768522477048
9.795918367346939,0.0026101572156825357,0.00030694553798792817
9.795918367346939,0.0031622776601683794,0.0003007946821540629
9.795918367346939,0.003831186849557285,0.0002935730696848295
9.795918367346939,0.004641588833612777,0.000285106828533313
9.795918367346939,0.005623413251903491,0.00027519662618898485
9.795918367346939,0.006812920690579608,0.000263614710012167
9.795918367346939,0.008254041852680182,0.00025010185764758264
9.795918367346939,0.01,0.0002343643420639642
9.795918367346939,0.012115276586285882,0.00021607106893461526
9.795918367346939,0.01467799267622069,0.000197978743833976
9.795918367346939,0.01778279410038923,0.00017791350517036927
9.795918367346939,0.021544346900318832,0.00015736156854140125
9.795918367346939,0.026101572156825358,0.0001364928190079284
9.795918367346939,0.03162277660168379,0.0001151948702541526
9.795918367346939,0.03831186849557287,9.41118986234164e-05
9.795918367346939,0.046415888336127774,7.379181635697331e-05
9.795918367346939,0.05623413251903491,5.468051488058264e-05
9.795918367346939,0.06812920690579612,3.7735925817345765e-05
9.795918367346939,0.08254041852680181,2.3326319976914553e-05
9.795918367346939,0.1,1.2172402704109823e-05
11.020408163265307,0.001,0.0002463246461918196
11.020408163265307,0.001211527658628589,0.000244280734662897
11.020408163265307,0.0014677992676220691,0.00024186269813846858
11.020408163265307,0.0017782794100389228,0.00023900623229613867
11.020408163265307,0.0021544346900318843,0.00023563674607403776
11.020408163265307,0.0026101572156825357,0.00023166787591352828
11.020408163265307,0.0031622776601683794,0.00022699983376253934
11.020408163265307,0.003831186849557285,0.0002215175867540201
11.020408163265307,0.004641588833612777,0.00021508887337214037
11.020408163265307,0.005623413251903491,0.00020756207109343035
11.020408163265307,0.006812920690579608,0.00019876394515266435
11.020408163265307,0.008254041852680182,0.0001884973288640054
11.020408163265307,0.01,0.0001765388150316431
11.020408163265307,0.012115276586285882,0.00016270616167229896
11.020408163265307,0.01467799267622069,0.00014899244652468352
11.020408163265307,0.01778279410038923,0.00013386425024873957
11.020408163265307,0.021544346900318832,0.00011826907581109883
11.020408163265307,0.026101572156825358,0.00010255105658783861
11.020408163265307,0.03162277660168379,8.65115533971434e-05
